Time,delta_D,p_BFA,p_BRA,throttle,gear,mu_N
00:27.160,0,0,0,0.3,2,1
00:27.170,0,0,0,0.3,2,1
00:27.180,0,0,0,0.3,2,1
00:27.190,0,0,0,0.3,2,1
00:27.200,0,0,0,0.3,2,1
00:27.210,0,0,0,0.3,2,1
00:27.220,0,0,0,0.3,2,1
00:27.230,0,0,0,0.3,2,1
00:27.240,0,0,0,0.3,2,1
00:27.250,0,0,0,0.3,2,1
00:27.260,0,0,0,0.3,2,1
00:27.270,0,0,0,0.3,2,1
00:27.280,0,0,0,0.3,2,1
00:27.290,0,0,0,0.3,2,1
00:27.300,0,0,0,0.3,2,1
00:27.310,0,0,0,0.3,2,1
00:27.320,0,0,0,0.3,2,1
00:27.330,0,0,0,0.3,2,1
00:27.340,0,0,0,0.3,2,1
00:27.350,0,0,0,0.3,2,1
00:27.360,0,0,0,0.3,2,1
00:27.370,0,0,0,0.3,2,1
00:27.380,0,0,0,0.3,2,1
00:27.390,0,0,0,0.3,2,1
00:27.400,0,0,0,0.3,2,1
00:27.410,0,0,0,0.3,2,1
00:27.420,0,0,0,0.3,2,1
00:27.430,0,0,0,0.3,2,1
00:27.440,0,0,0,0.3,2,1
00:27.450,0,0,0,0.3,2,1
00:27.460,0,0,0,0.3,2,1
00:27.470,0,0,0,0.3,2,1
00:27.480,0,0,0,0.3,2,1
00:27.490,0,0,0,0.3,2,1
00:27.500,0,0,0,0.3,2,1
00:27.510,0,0,0,0.3,2,1
00:27.520,0,0,0,0.3,2,1
00:27.530,0,0,0,0.3,2,1
00:27.540,0,0,0,0.3,2,1
00:27.550,0,0,0,0.3,2,1
00:27.560,0,0,0,0.3,2,1
00:27.570,0,0,0,0.3,2,1
00:27.580,0,0,0,0.3,2,1
00:27.590,0,0,0,0.3,2,1
00:27.600,0,0,0,0.3,2,1
00:27.610,0,0,0,0.3,2,1
00:27.620,0,0,0,0.3,2,1
00:27.630,0,0,0,0.3,2,1
00:27.640,0,0,0,0.3,2,1
00:27.650,0,0,0,0.3,2,1
00:27.660,0,0,0,0.3,2,1
00:27.670,0,0,0,0.3,2,1
00:27.680,0,0,0,0.3,2,1
00:27.690,0,0,0,0.3,2,1
00:27.700,0,0,0,0.3,2,1
00:27.710,0,0,0,0.3,2,1
00:27.720,0,0,0,0.3,2,1
00:27.730,0,0,0,0.3,2,1
00:27.740,0,0,0,0.3,2,1
00:27.750,0,0,0,0.3,2,1
00:27.760,0,0,0,0.3,2,1
00:27.770,0,0,0,0.3,2,1
00:27.780,0,0,0,0.3,2,1
00:27.790,0,0,0,0.3,2,1
00:27.800,0,0,0,0.3,2,1
00:27.810,0,0,0,0.3,2,1
00:27.820,0,0,0,0.3,2,1
00:27.830,0,0,0,0.3,2,1
00:27.840,0,0,0,0.3,2,1
00:27.850,0,0,0,0.3,2,1
00:27.860,0,0,0,0.3,2,1
00:27.870,0,0,0,0.3,2,1
00:27.880,0,0,0,0.3,2,1
00:27.890,0,0,0,0.3,2,1
00:27.900,0,0,0,0.3,2,1
00:27.910,0,0,0,0.3,2,1
00:27.920,0,0,0,0.3,2,1
00:27.930,0,0,0,0.3,2,1
00:27.940,0,0,0,0.3,2,1
00:27.950,0,0,0,0.3,2,1
00:27.960,0,0,0,0.3,2,1
00:27.970,0,0,0,0.3,2,1
00:27.980,0,0,0,0.3,2,1
00:27.990,0,0,0,0.3,2,1
00:28.000,0,0,0,0.3,2,1
00:28.010,0,0,0,0.3,2,1
00:28.020,0,0,0,0.3,2,1
00:28.030,0,0,0,0.3,2,1
00:28.040,0,0,0,0.3,2,1
00:28.050,0,0,0,0.3,2,1
00:28.060,0,0,0,0.3,2,1
00:28.070,0,0,0,0.3,2,1
00:28.080,0,0,0,0.3,2,1
00:28.090,0,0,0,0.3,2,1
00:28.100,0,0,0,0.3,2,1
00:28.110,0,0,0,0.3,2,1
00:28.120,0,0,0,0.3,2,1
00:28.130,0,0,0,0.3,2,1
00:28.140,0,0,0,0.3,2,1
00:28.150,0,0,0,0.3,2,1
00:28.160,0,0,0,0.3,2,1
00:28.170,0,0,0,0.3,2,1
00:28.180,0,0,0,0.3,2,1
00:28.190,0,0,0,0.3,2,1
00:28.200,0,0,0,0.3,2,1
00:28.210,0,0,0,0.3,2,1
00:28.220,0,0,0,0.3,2,1
00:28.230,0,0,0,0.3,2,1
00:28.240,0,0,0,0.3,2,1
00:28.250,0,0,0,0.3,2,1
00:28.260,0,0,0,0.3,2,1
00:28.270,0,0,0,0.3,2,1
00:28.280,0,0,0,0.3,2,1
00:28.290,0,0,0,0.3,2,1
00:28.300,0,0,0,0.3,2,1
00:28.310,0,0,0,0.3,2,1
00:28.320,0,0,0,0.3,2,1
00:28.330,0,0,0,0.3,2,1
00:28.340,0,0,0,0.3,2,1
00:28.350,0,0,0,0.3,2,1
00:28.360,0,0,0,0.3,2,1
00:28.370,0,0,0,0.3,2,1
00:28.380,0,0,0,0.3,2,1
00:28.390,0,0,0,0.3,2,1
00:28.400,0,0,0,0.3,2,1
00:28.410,0,0,0,0.3,2,1
00:28.420,0,0,0,0.3,2,1
00:28.430,0,0,0,0.3,2,1
00:28.440,0,0,0,0.3,2,1
00:28.450,0,0,0,0.3,2,1
00:28.460,0,0,0,0.3,2,1
00:28.470,0,0,0,0.3,2,1
00:28.480,0,0,0,0.3,2,1
00:28.490,0,0,0,0.3,2,1
00:28.500,0,0,0,0.3,2,1
00:28.510,0,0,0,0.3,2,1
00:28.520,0,0,0,0.3,2,1
00:28.530,0,0,0,0.3,2,1
00:28.540,0,0,0,0.3,2,1
00:28.550,0,0,0,0.3,2,1
00:28.560,0,0,0,0.3,2,1
00:28.570,0,0,0,0.3,2,1
00:28.580,0,0,0,0.3,2,1
00:28.590,0,0,0,0.3,2,1
00:28.600,0,0,0,0.3,2,1
00:28.610,0,0,0,0.3,2,1
00:28.620,0,0,0,0.3,2,1
00:28.630,0,0,0,0.3,2,1
00:28.640,0,0,0,0.3,2,1
00:28.650,0,0,0,0.3,2,1
00:28.660,0,0,0,0.3,2,1
00:28.670,0,0,0,0.3,2,1
00:28.680,0,0,0,0.3,2,1
00:28.690,0,0,0,0.3,2,1
00:28.700,0,0,0,0.3,2,1
00:28.710,0,0,0,0.3,2,1
00:28.720,0,0,0,0.3,2,1
00:28.730,0,0,0,0.3,2,1
00:28.740,0,0,0,0.3,2,1
00:28.750,0,0,0,0.3,2,1
00:28.760,0,0,0,0.3,2,1
00:28.770,0,0,0,0.3,2,1
00:28.780,0,0,0,0.3,2,1
00:28.790,0,0,0,0.3,2,1
00:28.800,0,0,0,0.3,2,1
00:28.810,0,0,0,0.3,2,1
00:28.820,0,0,0,0.3,2,1
00:28.830,0,0,0,0.3,2,1
00:28.840,0,0,0,0.3,2,1
00:28.850,0,0,0,0.3,2,1
00:28.860,0,0,0,0.3,2,1
00:28.870,0,0,0,0.3,2,1
00:28.880,0,0,0,0.3,2,1
00:28.890,0,0,0,0.3,2,1
00:28.900,0,0,0,0.3,2,1
00:28.910,0,0,0,0.3,2,1
00:28.920,0,0,0,0.3,2,1
00:28.930,0,0,0,0.3,2,1
00:28.940,0,0,0,0.3,2,1
00:28.950,0,0,0,0.3,2,1
00:28.960,0,0,0,0.3,2,1
00:28.970,0,0,0,0.3,2,1
00:28.980,0,0,0,0.3,2,1
00:28.990,0,0,0,0.3,2,1
00:29.000,0,0,0,0.3,2,1
00:29.010,0,0,0,0.3,2,1
00:29.020,0,0,0,0.3,2,1
00:29.030,0,0,0,0.3,2,1
00:29.040,0,0,0,0.3,2,1
00:29.050,0,0,0,0.3,2,1
00:29.060,0,0,0,0.3,2,1
00:29.070,0,0,0,0.3,2,1
00:29.080,0,0,0,0.3,2,1
00:29.090,0,0,0,0.3,2,1
00:29.100,0,0,0,0.3,2,1
00:29.110,0,0,0,0.3,2,1
00:29.120,0,0,0,0.3,2,1
00:29.130,0,0,0,0.3,2,1
00:29.140,0,0,0,0.3,2,1
00:29.150,0,0,0,0.3,2,1
00:29.160,0,0,0,0.3,2,1
00:29.170,0,0,0,0.3,2,1
00:29.180,0,0,0,0.3,2,1
00:29.190,0,0,0,0.3,2,1
00:29.200,0,0,0,0.3,2,1
00:29.210,0,0,0,0.3,2,1
00:29.220,0,0,0,0.3,2,1
00:29.230,0,0,0,0.3,2,1
00:29.240,0,0,0,0.3,2,1
00:29.250,0,0,0,0.3,2,1
00:29.260,0,0,0,0.3,2,1
00:29.270,0,0,0,0.3,2,1
00:29.280,0,0,0,0.3,2,1
00:29.290,0,0,0,0.3,2,1
00:29.300,0,0,0,0.3,2,1
00:29.310,0,0,0,0.3,2,1
00:29.320,0,0,0,0.3,2,1
00:29.330,0,0,0,0.3,2,1
00:29.340,0,0,0,0.3,2,1
00:29.350,0,0,0,0.3,2,1
00:29.360,0,0,0,0.3,2,1
00:29.370,0,0,0,0.3,2,1
00:29.380,0,0,0,0.3,2,1
00:29.390,0,0,0,0.3,2,1
00:29.400,0,0,0,0.3,2,1
00:29.410,0,0,0,0.3,2,1
00:29.420,0,0,0,0.3,2,1
00:29.430,0,0,0,0.3,2,1
00:29.440,0,0,0,0.3,2,1
00:29.450,0,0,0,0.3,2,1
00:29.460,0,0,0,0.3,2,1
00:29.470,0,0,0,0.3,2,1
00:29.480,0,0,0,0.3,2,1
00:29.490,0,0,0,0.3,2,1
00:29.500,0,0,0,0.3,2,1
00:29.510,0,0,0,0.3,2,1
00:29.520,0,0,0,0.3,2,1
00:29.530,0,0,0,0.3,2,1
00:29.540,0,0,0,0.3,2,1
00:29.550,0,0,0,0.3,2,1
00:29.560,0,0,0,0.3,2,1
00:29.570,0,0,0,0.3,2,1
00:29.580,0,0,0,0.3,2,1
00:29.590,0,0,0,0.3,2,1
00:29.600,0,0,0,0.3,2,1
00:29.610,0,0,0,0.3,2,1
00:29.620,0,0,0,0.3,2,1
00:29.630,0,0,0,0.3,2,1
00:29.640,0,0,0,0.3,2,1
00:29.650,0,0,0,0.3,2,1
00:29.660,0,0,0,0.3,2,1
00:29.670,0,0,0,0.3,2,1
00:29.680,0,0,0,0.3,2,1
00:29.690,0,0,0,0.3,2,1
00:29.700,0,0,0,0.3,2,1
00:29.710,0,0,0,0.3,2,1
00:29.720,0,0,0,0.3,2,1
00:29.730,0,0,0,0.3,2,1
00:29.740,0,0,0,0.3,2,1
00:29.750,0,0,0,0.3,2,1
00:29.760,0,0,0,0.3,2,1
00:29.770,0,0,0,0.3,2,1
00:29.780,0,0,0,0.3,2,1
00:29.790,0,0,0,0.3,2,1
00:29.800,0,0,0,0.3,2,1
00:29.810,0,0,0,0.3,2,1
00:29.820,0,0,0,0.3,2,1
00:29.830,0,0,0,0.3,2,1
00:29.840,0,0,0,0.3,2,1
00:29.850,0,0,0,0.3,2,1
00:29.860,0,0,0,0.3,2,1
00:29.870,0,0,0,0.3,2,1
00:29.880,0,0,0,0.3,2,1
00:29.890,0,0,0,0.3,2,1
00:29.900,0.00653327081156742,0,0,0.3,2,1
00:29.910,0.0113684722022378,0,0,0.3,2,1
00:29.920,0.0228094406643061,0,0,0.3,2,1
00:29.930,0.0399843685300649,0,0,0.3,2,1
00:29.940,0.0642048989543294,0,0,0.3,2,1
00:29.950,0.0962918885087242,0,0,0.3,2,1
00:29.960,0.13622479220685,0,0,0.3,2,1
00:29.970,0.182911086529438,0,0,0.3,2,1
00:29.980,0.234185949839975,0,0,0.3,2,1
00:29.990,0.289412825758338,0,0,0.3,2,1
00:30.000,0.338363315341576,0,0,0.3,2,1
00:30.010,0.385049609664165,0,0,0.3,2,1
00:30.020,0.42498251336229,0,0,0.3,2,1
00:30.030,0.457069502916685,0,0,0.3,2,1
00:30.040,0.48129003334095,0,0,0.3,2,1
00:30.050,0.49846496120671,0,0,0.3,2,1
00:30.060,0.512230303396062,0,0,0.3,2,1
00:30.070,0.517065504786732,0,0,0.3,2,1
00:30.080,0.523598775598299,0,0,0.3,2,1
00:30.090,0.523598775598299,0,0,0.3,2,1
00:30.100,0.523598775598299,0,0,0.3,2,1
00:30.110,0.523598775598299,0,0,0.3,2,1
00:30.120,0.523598775598299,0,0,0.3,2,1
00:30.130,0.523598775598299,0,0,0.3,2,1
00:30.140,0.523598775598299,0,0,0.3,2,1
00:30.150,0.523598775598299,0,0,0.3,2,1
00:30.160,0.523598775598299,0,0,0.3,2,1
00:30.170,0.523598775598299,0,0,0.3,2,1
00:30.180,0.523598775598299,0,0,0.3,2,1
00:30.190,0.523598775598299,0,0,0.3,2,1
00:30.200,0.523598775598299,0,0,0.3,2,1
00:30.210,0.523598775598299,0,0,0.3,2,1
00:30.220,0.523598775598299,0,0,0.3,2,1
00:30.230,0.523598775598299,0,0,0.3,2,1
00:30.240,0.523598775598299,0,0,0.3,2,1
00:30.250,0.523598775598299,0,0,0.3,2,1
00:30.260,0.523598775598299,0,0,0.3,2,1
00:30.270,0.523598775598299,0,0,0.3,2,1
00:30.280,0.523598775598299,0,0,0.3,2,1
00:30.290,0.523598775598299,0,0,0.3,2,1
00:30.300,0.523598775598299,0,0,0.3,2,1
00:30.310,0.523598775598299,0,0,0.3,2,1
00:30.320,0.523598775598299,0,0,0.3,2,1
00:30.330,0.523598775598299,0,0,0.3,2,1
00:30.340,0.523598775598299,0,0,0.3,2,1
00:30.350,0.523598775598299,0,0,0.3,2,1
00:30.360,0.523598775598299,0,0,0.3,2,1
00:30.370,0.523598775598299,0,0,0.3,2,1
00:30.380,0.523598775598299,0,0,0.3,2,1
00:30.390,0.523598775598299,0,0,0.3,2,1
00:30.400,0.523598775598299,0,0,0.3,2,1
00:30.410,0.523598775598299,0,0,0.3,2,1
00:30.420,0.523598775598299,0,0,0.3,2,1
00:30.430,0.523598775598299,0,0,0.3,2,1
00:30.440,0.523598775598299,0,0,0.3,2,1
00:30.450,0.523598775598299,0,0,0.3,2,1
00:30.460,0.523598775598299,0,0,0.3,2,1
00:30.470,0.523598775598299,0,0,0.3,2,1
00:30.480,0.523598775598299,0,0,0.3,2,1
00:30.490,0.523598775598299,0,0,0.3,2,1
00:30.500,0.523598775598299,0,0,0.3,2,1
00:30.510,0.523598775598299,0,0,0.3,2,1
00:30.520,0.523598775598299,0,0,0.3,2,1
00:30.530,0.523598775598299,0,0,0.3,2,1
00:30.540,0.523598775598299,0,0,0.3,2,1
00:30.550,0.523598775598299,0,0,0.3,2,1
00:30.560,0.523598775598299,0,0,0.3,2,1
00:30.570,0.523598775598299,0,0,0.3,2,1
00:30.580,0.523598775598299,0,0,0.3,2,1
00:30.590,0.523598775598299,0,0,0.3,2,1
00:30.600,0.523598775598299,0,0,0.3,2,1
00:30.610,0.523598775598299,0,0,0.3,2,1
00:30.620,0.523598775598299,0,0,0.3,2,1
00:30.630,0.523598775598299,0,0,0.3,2,1
00:30.640,0.523598775598299,0,0,0.3,2,1
00:30.650,0.523598775598299,0,0,0.3,2,1
00:30.660,0.523598775598299,0,0,0.3,2,1
00:30.670,0.523598775598299,0,0,0.3,2,1
00:30.680,0.523598775598299,0,0,0.3,2,1
00:30.690,0.523598775598299,0,0,0.3,2,1
00:30.700,0.523598775598299,0,0,0.3,2,1
00:30.710,0.523598775598299,0,0,0.3,2,1
00:30.720,0.523598775598299,0,0,0.3,2,1
00:30.730,0.523598775598299,0,0,0.3,2,1
00:30.740,0.523598775598299,0,0,0.3,2,1
00:30.750,0.523598775598299,0,0,0.3,2,1
00:30.760,0.523598775598299,0,0,0.3,2,1
00:30.770,0.523598775598299,0,0,0.3,2,1
00:30.780,0.523598775598299,0,0,0.3,2,1
00:30.790,0.523598775598299,0,0,0.3,2,1
00:30.800,0.523598775598299,0,0,0.3,2,1
00:30.810,0.523598775598299,0,0,0.3,2,1
00:30.820,0.523598775598299,0,0,0.3,2,1
00:30.830,0.523598775598299,0,0,0.3,2,1
00:30.840,0.523598775598299,0,0,0.3,2,1
00:30.850,0.523598775598299,0,0,0.3,2,1
00:30.860,0.523598775598299,0,0,0.3,2,1
00:30.870,0.523598775598299,0,0,0.3,2,1
00:30.880,0.523598775598299,0,0,0.3,2,1
00:30.890,0.523598775598299,0,0,0.3,2,1
00:30.900,0.523598775598299,0,0,0.3,2,1
00:30.910,0.523598775598299,0,0,0.3,2,1
00:30.920,0.523598775598299,0,0,0.3,2,1
00:30.930,0.523598775598299,0,0,0.3,2,1
00:30.940,0.523598775598299,0,0,0.3,2,1
00:30.950,0.523598775598299,0,0,0.3,2,1
00:30.960,0.523598775598299,0,0,0.3,2,1
00:30.970,0.523598775598299,0,0,0.3,2,1
00:30.980,0.523598775598299,0,0,0.3,2,1
00:30.990,0.523598775598299,0,0,0.3,2,1
00:31.000,0.523598775598299,0,0,0.3,2,1
00:31.010,0.523598775598299,0,0,0.3,2,1
00:31.020,0.523598775598299,0,0,0.3,2,1
00:31.030,0.523598775598299,0,0,0.3,2,1
00:31.040,0.523598775598299,0,0,0.3,2,1
00:31.050,0.523598775598299,0,0,0.3,2,1
00:31.060,0.523598775598299,0,0,0.3,2,1
00:31.070,0.523598775598299,0,0,0.3,2,1
00:31.080,0.523598775598299,0,0,0.3,2,1
00:31.090,0.523598775598299,0,0,0.3,2,1
00:31.100,0.523598775598299,0,0,0.3,2,1
00:31.110,0.523598775598299,0,0,0.3,2,1
00:31.120,0.523598775598299,0,0,0.3,2,1
00:31.130,0.523598775598299,0,0,0.3,2,1
00:31.140,0.523598775598299,0,0,0.3,2,1
00:31.150,0.523598775598299,0,0,0.3,2,1
00:31.160,0.523598775598299,0,0,0.3,2,1
00:31.170,0.523598775598299,0,0,0.3,2,1
00:31.180,0.523598775598299,0,0,0.3,2,1
00:31.190,0.523598775598299,0,0,0.3,2,1
00:31.200,0.523598775598299,0,0,0.3,2,1
00:31.210,0.523598775598299,0,0,0.3,2,1
00:31.220,0.523598775598299,0,0,0.3,2,1
00:31.230,0.523598775598299,0,0,0.3,2,1
00:31.240,0.523598775598299,0,0,0.3,2,1
00:31.250,0.523598775598299,0,0,0.3,2,1
00:31.260,0.523598775598299,0,0,0.3,2,1
00:31.270,0.523598775598299,0,0,0.3,2,1
00:31.280,0.523598775598299,0,0,0.3,2,1
00:31.290,0.523598775598299,0,0,0.3,2,1
00:31.300,0.523598775598299,0,0,0.3,2,1
00:31.310,0.523598775598299,0,0,0.3,2,1
00:31.320,0.523598775598299,0,0,0.3,2,1
00:31.330,0.523598775598299,0,0,0.3,2,1
00:31.340,0.523598775598299,0,0,0.3,2,1
00:31.350,0.523598775598299,0,0,0.3,2,1
00:31.360,0.523598775598299,0,0,0.3,2,1
00:31.370,0.523598775598299,0,0,0.3,2,1
00:31.380,0.523598775598299,0,0,0.3,2,1
00:31.390,0.523598775598299,0,0,0.3,2,1
00:31.400,0.523598775598299,0,0,0.3,2,1
00:31.410,0.523598775598299,0,0,0.3,2,1
00:31.420,0.523598775598299,0,0,0.3,2,1
00:31.430,0.523598775598299,0,0,0.3,2,1
00:31.440,0.523598775598299,0,0,0.3,2,1
00:31.450,0.523598775598299,0,0,0.3,2,1
00:31.460,0.523598775598299,0,0,0.3,2,1
00:31.470,0.523598775598299,0,0,0.3,2,1
00:31.480,0.523598775598299,0,0,0.3,2,1
00:31.490,0.523598775598299,0,0,0.3,2,1
00:31.500,0.523598775598299,0,0,0.3,2,1
00:31.510,0.523598775598299,0,0,0.3,2,1
00:31.520,0.523598775598299,0,0,0.3,2,1
00:31.530,0.523598775598299,0,0,0.3,2,1
00:31.540,0.523598775598299,0,0,0.3,2,1
00:31.550,0.523598775598299,0,0,0.3,2,1
00:31.560,0.523598775598299,0,0,0.3,2,1
00:31.570,0.523598775598299,0,0,0.3,2,1
00:31.580,0.523598775598299,0,0,0.3,2,1
00:31.590,0.523598775598299,0,0,0.3,2,1
00:31.600,0.523598775598299,0,0,0.3,2,1
00:31.610,0.523598775598299,0,0,0.3,2,1
00:31.620,0.523598775598299,0,0,0.3,2,1
00:31.630,0.523598775598299,0,0,0.3,2,1
00:31.640,0.523598775598299,0,0,0.3,2,1
00:31.650,0.523598775598299,0,0,0.3,2,1
00:31.660,0.523598775598299,0,0,0.3,2,1
00:31.670,0.523598775598299,0,0,0.3,2,1
00:31.680,0.523598775598299,0,0,0.3,2,1
00:31.690,0.523598775598299,0,0,0.3,2,1
00:31.700,0.523598775598299,0,0,0.3,2,1
00:31.710,0.523598775598299,0,0,0.3,2,1
00:31.720,0.523598775598299,0,0,0.3,2,1
00:31.730,0.523598775598299,0,0,0.3,2,1
00:31.740,0.523598775598299,0,0,0.3,2,1
00:31.750,0.523598775598299,0,0,0.3,2,1
00:31.760,0.523598775598299,0,0,0.3,2,1
00:31.770,0.523598775598299,0,0,0.3,2,1
00:31.780,0.523598775598299,0,0,0.3,2,1
00:31.790,0.523598775598299,0,0,0.3,2,1
00:31.800,0.523598775598299,0,0,0.3,2,1
00:31.810,0.523598775598299,0,0,0.3,2,1
00:31.820,0.523598775598299,0,0,0.3,2,1
00:31.830,0.523598775598299,0,0,0.3,2,1
00:31.840,0.523598775598299,0,0,0.3,2,1
00:31.850,0.523598775598299,0,0,0.3,2,1
00:31.860,0.523598775598299,0,0,0.3,2,1
00:31.870,0.523598775598299,0,0,0.3,2,1
00:31.880,0.523598775598299,0,0,0.3,2,1
00:31.890,0.523598775598299,0,0,0.3,2,1
00:31.900,0.523598775598299,0,0,0.3,2,1
00:31.910,0.523598775598299,0,0,0.3,2,1
00:31.920,0.523598775598299,0,0,0.3,2,1
00:31.930,0.523598775598299,0,0,0.3,2,1
00:31.940,0.523598775598299,0,0,0.3,2,1
00:31.950,0.523598775598299,0,0,0.3,2,1
00:31.960,0.523598775598299,0,0,0.3,2,1
00:31.970,0.523598775598299,0,0,0.3,2,1
00:31.980,0.523598775598299,0,0,0.3,2,1
00:31.990,0.523598775598299,0,0,0.3,2,1
00:32.000,0.523598775598299,0,0,0.3,2,1
00:32.009,0.523598775598299,0,0,0.3,2,1
00:32.020,0.523598775598299,0,0,0.3,2,1
00:32.030,0.523598775598299,0,0,0.3,2,1
00:32.040,0.523598775598299,0,0,0.3,2,1
00:32.049,0.523598775598299,0,0,0.3,2,1
00:32.060,0.523598775598299,0,0,0.3,2,1
00:32.070,0.523598775598299,0,0,0.3,2,1
00:32.080,0.523598775598299,0,0,0.3,2,1
00:32.090,0.523598775598299,0,0,0.3,2,1
00:32.100,0.523598775598299,0,0,0.3,2,1
00:32.110,0.523598775598299,0,0,0.3,2,1
00:32.119,0.523598775598299,0,0,0.3,2,1
00:32.130,0.523598775598299,0,0,0.3,2,1
00:32.140,0.523598775598299,0,0,0.3,2,1
00:32.150,0.523598775598299,0,0,0.3,2,1
00:32.160,0.523598775598299,0,0,0.3,2,1
00:32.170,0.523598775598299,0,0,0.3,2,1
00:32.180,0.523598775598299,0,0,0.3,2,1
00:32.189,0.523598775598299,0,0,0.3,2,1
00:32.200,0.523598775598299,0,0,0.3,2,1
00:32.210,0.523598775598299,0,0,0.3,2,1
00:32.220,0.523598775598299,0,0,0.3,2,1
00:32.230,0.523598775598299,0,0,0.3,2,1
00:32.240,0.523598775598299,0,0,0.3,2,1
00:32.250,0.523598775598299,0,0,0.3,2,1
00:32.259,0.523598775598299,0,0,0.3,2,1
00:32.270,0.523598775598299,0,0,0.3,2,1
00:32.280,0.523598775598299,0,0,0.3,2,1
00:32.290,0.523598775598299,0,0,0.3,2,1
00:32.299,0.523598775598299,0,0,0.3,2,1
00:32.310,0.523598775598299,0,0,0.3,2,1
00:32.320,0.523598775598299,0,0,0.3,2,1
00:32.330,0.523598775598299,0,0,0.3,2,1
00:32.340,0.523598775598299,0,0,0.3,2,1
00:32.350,0.523598775598299,0,0,0.3,2,1
00:32.360,0.523598775598299,0,0,0.3,2,1
00:32.369,0.523598775598299,0,0,0.3,2,1
00:32.380,0.523598775598299,0,0,0.3,2,1
00:32.390,0.523598775598299,0,0,0.3,2,1
00:32.400,0.523598775598299,0,0,0.3,2,1
00:32.410,0.523598775598299,0,0,0.3,2,1
00:32.420,0.523598775598299,0,0,0.3,2,1
00:32.430,0.523598775598299,0,0,0.3,2,1
00:32.439,0.523598775598299,0,0,0.3,2,1
00:32.450,0.523598775598299,0,0,0.3,2,1
00:32.460,0.523598775598299,0,0,0.3,2,1
00:32.470,0.523598775598299,0,0,0.3,2,1
00:32.480,0.523598775598299,0,0,0.3,2,1
00:32.490,0.523598775598299,0,0,0.3,2,1
00:32.500,0.523598775598299,0,0,0.3,2,1
00:32.509,0.523598775598299,0,0,0.3,2,1
00:32.520,0.523598775598299,0,0,0.3,2,1
00:32.530,0.523598775598299,0,0,0.3,2,1
00:32.540,0.523598775598299,0,0,0.3,2,1
00:32.549,0.523598775598299,0,0,0.3,2,1
00:32.560,0.523598775598299,0,0,0.3,2,1
00:32.570,0.523598775598299,0,0,0.3,2,1
00:32.580,0.523598775598299,0,0,0.3,2,1
00:32.590,0.523598775598299,0,0,0.3,2,1
00:32.600,0.523598775598299,0,0,0.3,2,1
00:32.610,0.523598775598299,0,0,0.3,2,1
00:32.619,0.523598775598299,0,0,0.3,2,1
00:32.630,0.523598775598299,0,0,0.3,2,1
00:32.640,0.523598775598299,0,0,0.3,2,1
00:32.650,0.523598775598299,0,0,0.3,2,1
00:32.660,0.523598775598299,0,0,0.3,2,1
00:32.670,0.523598775598299,0,0,0.3,2,1
00:32.680,0.523598775598299,0,0,0.3,2,1
00:32.689,0.523598775598299,0,0,0.3,2,1
00:32.700,0.523598775598299,0,0,0.3,2,1
00:32.710,0.523598775598299,0,0,0.3,2,1
00:32.720,0.523598775598299,0,0,0.3,2,1
00:32.730,0.523598775598299,0,0,0.3,2,1
00:32.740,0.523598775598299,0,0,0.3,2,1
00:32.750,0.523598775598299,0,0,0.3,2,1
00:32.759,0.523598775598299,0,0,0.3,2,1
00:32.770,0.523598775598299,0,0,0.3,2,1
00:32.780,0.523598775598299,0,0,0.3,2,1
00:32.790,0.523598775598299,0,0,0.3,2,1
00:32.800,0.523598775598299,0,0,0.3,2,1
00:32.810,0.523598775598299,0,0,0.3,2,1
00:32.820,0.523598775598299,0,0,0.3,2,1
00:32.830,0.523598775598299,0,0,0.3,2,1
00:32.840,0.523598775598299,0,0,0.3,2,1
00:32.850,0.523598775598299,0,0,0.3,2,1
00:32.860,0.523598775598299,0,0,0.3,2,1
00:32.870,0.523598775598299,0,0,0.3,2,1
00:32.880,0.523598775598299,0,0,0.3,2,1
00:32.890,0.523598775598299,0,0,0.3,2,1
00:32.900,0.523598775598299,0,0,0.3,2,1
00:32.910,0.523598775598299,0,0,0.3,2,1
00:32.920,0.523598775598299,0,0,0.3,2,1
00:32.930,0.523598775598299,0,0,0.3,2,1
00:32.940,0.523598775598299,0,0,0.3,2,1
00:32.950,0.523598775598299,0,0,0.3,2,1
00:32.960,0.523598775598299,0,0,0.3,2,1
00:32.970,0.523598775598299,0,0,0.3,2,1
00:32.980,0.523598775598299,0,0,0.3,2,1
00:32.990,0.523598775598299,0,0,0.3,2,1
00:33.000,0.523598775598299,0,0,0.3,2,1
00:33.010,0.523598775598299,0,0,0.3,2,1
00:33.020,0.523598775598299,0,0,0.3,2,1
00:33.030,0.523598775598299,0,0,0.3,2,1
00:33.040,0.523598775598299,0,0,0.3,2,1
00:33.050,0.523598775598299,0,0,0.3,2,1
00:33.060,0.523598775598299,0,0,0.3,2,1
00:33.070,0.523598775598299,0,0,0.3,2,1
00:33.080,0.523598775598299,0,0,0.3,2,1
00:33.090,0.523598775598299,0,0,0.3,2,1
00:33.100,0.523598775598299,0,0,0.3,2,1
00:33.110,0.523598775598299,0,0,0.3,2,1
00:33.120,0.523598775598299,0,0,0.3,2,1
00:33.130,0.523598775598299,0,0,0.3,2,1
00:33.140,0.523598775598299,0,0,0.3,2,1
00:33.150,0.523598775598299,0,0,0.3,2,1
