Time,delta_D,p_BFA,p_BRA,throttle,gear,mu_N
00:36.250,2.61799387799149,0,0,0.3,2,1
00:36.260,2.61799387799149,0,0,0.3,2,1
00:36.270,2.61799387799149,0,0,0.3,2,1
00:36.280,2.61799387799149,0,0,0.3,2,1
00:36.290,2.61799387799149,0,0,0.3,2,1
00:36.300,2.61799387799149,0,0,0.3,2,1
00:36.310,2.61799387799149,0,0,0.3,2,1
00:36.320,2.61799387799149,0,0,0.3,2,1
00:36.330,2.61799387799149,0,0,0.3,2,1
00:36.340,2.61799387799149,0,0,0.3,2,1
00:36.350,2.61799387799149,0,0,0.3,2,1
00:36.360,2.61799387799149,0,0,0.3,2,1
00:36.370,2.61799387799149,0,0,0.3,2,1
00:36.380,2.61799387799149,0,0,0.3,2,1
00:36.390,2.6179938779915,0,0,0.3,2,1
00:36.400,2.61799387799149,0,0,0.3,2,1
00:36.410,2.61799387799149,0,0,0.3,2,1
00:36.420,2.61799387799149,0,0,0.3,2,1
00:36.430,2.61799387799149,0,0,0.3,2,1
00:36.440,2.6179938779915,0,0,0.3,2,1
00:36.450,2.61799387799149,0,0,0.3,2,1
00:36.460,2.61799387799149,0,0,0.3,2,1
00:36.470,2.61799387799149,0,0,0.3,2,1
00:36.480,2.61799387799149,0,0,0.3,2,1
00:36.490,2.61799387799149,0,0,0.3,2,1
00:36.500,2.61799387799149,0,0,0.3,2,1
00:36.510,2.61799387799149,0,0,0.3,2,1
00:36.520,2.61799387799149,0,0,0.3,2,1
00:36.530,2.61799387799149,0,0,0.3,2,1
00:36.540,2.61799387799149,0,0,0.3,2,1
00:36.550,2.61799387799149,0,0,0.3,2,1
00:36.560,2.61799387799149,0,0,0.3,2,1
00:36.570,2.61799387799149,0,0,0.3,2,1
00:36.580,2.61799387799149,0,0,0.3,2,1
00:36.590,2.61799387799149,0,0,0.3,2,1
00:36.600,2.61799387799149,0,0,0.3,2,1
00:36.610,2.61799387799149,0,0,0.3,2,1
00:36.620,2.61799387799149,0,0,0.3,2,1
00:36.630,2.61799387799149,0,0,0.3,2,1
00:36.640,2.6179938779915,0,0,0.3,2,1
00:36.650,2.61799387799149,0,0,0.3,2,1
00:36.660,2.61799387799149,0,0,0.3,2,1
00:36.670,2.61799387799149,0,0,0.3,2,1
00:36.680,2.61799387799149,0,0,0.3,2,1
00:36.690,2.6179938779915,0,0,0.3,2,1
00:36.700,2.61799387799149,0,0,0.3,2,1
00:36.710,2.61799387799149,0,0,0.3,2,1
00:36.720,2.61799387799149,0,0,0.3,2,1
00:36.730,2.61799387799149,0,0,0.3,2,1
00:36.740,2.61799387799149,0,0,0.3,2,1
00:36.750,2.61799387799149,0,0,0.3,2,1
00:36.760,2.61799387799149,0,0,0.3,2,1
00:36.770,2.61799387799149,0,0,0.3,2,1
00:36.780,2.61799387799149,0,0,0.3,2,1
00:36.790,2.61799387799149,0,0,0.3,2,1
00:36.800,2.61799387799149,0,0,0.3,2,1
00:36.810,2.61799387799149,0,0,0.3,2,1
00:36.820,2.61799387799149,0,0,0.3,2,1
00:36.830,2.61799387799149,0,0,0.3,2,1
00:36.840,2.61799387799149,0,0,0.3,2,1
00:36.850,2.61799387799149,0,0,0.3,2,1
00:36.860,2.61799387799149,0,0,0.3,2,1
00:36.870,2.61799387799149,0,0,0.3,2,1
00:36.880,2.61799387799149,0,0,0.3,2,1
00:36.890,2.6179938779915,0,0,0.3,2,1
00:36.900,2.61799387799149,0,0,0.3,2,1
00:36.910,2.61799387799149,0,0,0.3,2,1
00:36.920,2.61799387799149,0,0,0.3,2,1
00:36.930,2.61799387799149,0,0,0.3,2,1
00:36.940,2.6179938779915,0,0,0.3,2,1
00:36.950,2.61799387799149,0,0,0.3,2,1
00:36.960,2.61799387799149,0,0,0.3,2,1
00:36.970,2.61799387799149,0,0,0.3,2,1
00:36.980,2.61799387799149,0,0,0.3,2,1
00:36.990,2.61799387799149,0,0,0.3,2,1
00:37.000,2.61799387799149,0,0,0.3,2,1
00:37.010,2.61799387799149,0,0,0.3,2,1
00:37.020,2.61799387799149,0,0,0.3,2,1
00:37.030,2.61799387799149,0,0,0.3,2,1
00:37.040,2.61799387799149,0,0,0.3,2,1
00:37.050,2.61799387799149,0,0,0.3,2,1
00:37.060,2.61799387799149,0,0,0.3,2,1
00:37.070,2.61799387799149,0,0,0.3,2,1
00:37.080,2.61799387799149,0,0,0.3,2,1
00:37.090,2.61799387799149,0,0,0.3,2,1
00:37.100,2.61799387799149,0,0,0.3,2,1
00:37.110,2.61799387799149,0,0,0.3,2,1
00:37.120,2.61799387799149,0,0,0.3,2,1
00:37.130,2.61799387799149,0,0,0.3,2,1
00:37.140,2.6179938779915,0,0,0.3,2,1
00:37.150,2.61799387799149,0,0,0.3,2,1
00:37.160,2.61799387799149,0,0,0.3,2,1
00:37.170,2.61799387799149,0,0,0.3,2,1
00:37.180,2.61799387799149,0,0,0.3,2,1
00:37.190,2.6179938779915,0,0,0.3,2,1
00:37.200,2.61799387799149,0,0,0.3,2,1
00:37.210,2.61799387799149,0,0,0.3,2,1
00:37.220,2.61799387799149,0,0,0.3,2,1
00:37.230,2.61799387799149,0,0,0.3,2,1
00:37.240,2.61799387799149,0,0,0.3,2,1
00:37.250,2.61799387799149,0,0,0.3,2,1
00:37.260,2.61799387799149,0,0,0.3,2,1
00:37.270,2.61799387799149,0,0,0.3,2,1
00:37.280,2.61799387799149,0,0,0.3,2,1
00:37.290,2.61799387799149,0,0,0.3,2,1
00:37.300,2.61799387799149,0,0,0.3,2,1
00:37.310,2.61799387799149,0,0,0.3,2,1
00:37.320,2.61799387799149,0,0,0.3,2,1
00:37.330,2.61799387799149,0,0,0.3,2,1
00:37.340,2.61799387799149,0,0,0.3,2,1
00:37.350,2.61799387799149,0,0,0.3,2,1
00:37.360,2.61799387799149,0,0,0.3,2,1
00:37.370,2.61799387799149,0,0,0.3,2,1
00:37.380,2.61799387799149,0,0,0.3,2,1
00:37.390,2.6179938779915,0,0,0.3,2,1
00:37.400,2.61799387799149,0,0,0.3,2,1
00:37.410,2.61799387799149,0,0,0.3,2,1
00:37.420,2.61799387799149,0,0,0.3,2,1
00:37.430,2.61799387799149,0,0,0.3,2,1
00:37.440,2.6179938779915,0,0,0.3,2,1
00:37.450,2.61799387799149,0,0,0.3,2,1
00:37.460,2.61799387799149,0,0,0.3,2,1
00:37.470,2.61799387799149,0,0,0.3,2,1
00:37.480,2.61799387799149,0,0,0.3,2,1
00:37.490,2.61799387799149,0,0,0.3,2,1
00:37.500,2.61799387799149,0,0,0.3,2,1
00:37.510,2.61799387799149,0,0,0.3,2,1
00:37.520,2.61799387799149,0,0,0.3,2,1
00:37.530,2.61799387799149,0,0,0.3,2,1
00:37.540,2.61799387799149,0,0,0.3,2,1
00:37.550,2.61799387799149,0,0,0.3,2,1
00:37.560,2.61799387799149,0,0,0.3,2,1
00:37.570,2.61799387799149,0,0,0.3,2,1
00:37.580,2.61799387799149,0,0,0.3,2,1
00:37.590,2.61799387799149,0,0,0.3,2,1
00:37.600,2.61799387799149,0,0,0.3,2,1
00:37.610,2.61799387799149,0,0,0.3,2,1
00:37.620,2.61799387799149,0,0,0.3,2,1
00:37.630,2.61799387799149,0,0,0.3,2,1
00:37.640,2.6179938779915,0,0,0.3,2,1
00:37.650,2.61799387799149,0,0,0.3,2,1
00:37.660,2.61799387799149,0,0,0.3,2,1
00:37.670,2.61799387799149,0,0,0.3,2,1
00:37.680,2.61799387799149,0,0,0.3,2,1
00:37.690,2.6179938779915,0,0,0.3,2,1
00:37.700,2.61799387799149,0,0,0.3,2,1
00:37.710,2.61799387799149,0,0,0.3,2,1
00:37.720,2.61799387799149,0,0,0.3,2,1
00:37.730,2.61799387799149,0,0,0.3,2,1
00:37.740,2.61799387799149,0,0,0.3,2,1
00:37.750,2.61799387799149,0,0,0.3,2,1
00:37.760,2.61799387799149,0,0,0.3,2,1
00:37.770,2.61799387799149,0,0,0.3,2,1
00:37.780,2.61799387799149,0,0,0.3,2,1
00:37.790,2.61799387799149,0,0,0.3,2,1
00:37.800,2.61799387799149,0,0,0.3,2,1
00:37.810,2.61799387799149,0,0,0.3,2,1
00:37.820,2.61799387799149,0,0,0.3,2,1
00:37.830,2.61799387799149,0,0,0.3,2,1
00:37.840,2.61799387799149,0,0,0.3,2,1
00:37.850,2.61799387799149,0,0,0.3,2,1
00:37.860,2.61799387799149,0,0,0.3,2,1
00:37.870,2.61799387799149,0,0,0.3,2,1
00:37.880,2.61799387799149,0,0,0.3,2,1
00:37.890,2.6179938779915,0,0,0.3,2,1
00:37.900,2.61799387799149,0,0,0.3,2,1
00:37.910,2.61799387799149,0,0,0.3,2,1
00:37.920,2.61799387799149,0,0,0.3,2,1
00:37.930,2.61799387799149,0,0,0.3,2,1
00:37.940,2.6179938779915,0,0,0.3,2,1
00:37.950,2.61799387799149,0,0,0.3,2,1
00:37.960,2.61799387799149,0,0,0.3,2,1
00:37.970,2.61799387799149,0,0,0.3,2,1
00:37.980,2.61799387799149,0,0,0.3,2,1
00:37.990,2.61799387799149,0,0,0.3,2,1
00:38.000,2.61799387799149,0,0,0.3,2,1
00:38.010,2.61799387799149,0,0,0.3,2,1
00:38.020,2.61799387799149,0,0,0.3,2,1
00:38.030,2.61799387799149,0,0,0.3,2,1
00:38.040,2.61799387799149,0,0,0.3,2,1
00:38.050,2.61799387799149,0,0,0.3,2,1
00:38.060,2.61799387799149,0,0,0.3,2,1
00:38.070,2.61799387799149,0,0,0.3,2,1
00:38.080,2.61799387799149,0,0,0.3,2,1
00:38.090,2.61799387799149,0,0,0.3,2,1
00:38.100,2.61799387799149,0,0,0.3,2,1
00:38.110,2.61799387799149,0,0,0.3,2,1
00:38.120,2.61799387799149,0,0,0.3,2,1
00:38.130,2.61799387799149,0,0,0.3,2,1
00:38.140,2.6179938779915,0,0,0.3,2,1
00:38.150,2.61799387799149,0,0,0.3,2,1
00:38.160,2.61799387799149,0,0,0.3,2,1
00:38.170,2.61799387799149,0,0,0.3,2,1
00:38.180,2.61799387799149,0,0,0.3,2,1
00:38.190,2.6179938779915,0,0,0.3,2,1
00:38.200,2.61799387799149,0,0,0.3,2,1
00:38.210,2.61799387799149,0,0,0.3,2,1
00:38.220,2.61799387799149,0,0,0.3,2,1
00:38.230,2.61799387799149,0,0,0.3,2,1
00:38.240,2.61799387799149,0,0,0.3,2,1
00:38.250,2.61799387799149,0,0,0.3,2,1
00:38.260,2.61799387799149,0,0,0.3,2,1
00:38.270,2.61799387799149,0,0,0.3,2,1
00:38.280,2.61799387799149,0,0,0.3,2,1
00:38.290,2.61799387799149,0,0,0.3,2,1
00:38.300,2.61799387799149,0,0,0.3,2,1
00:38.310,2.61799387799149,0,0,0.3,2,1
00:38.320,2.61799387799149,0,0,0.3,2,1
00:38.330,2.61799387799149,0,0,0.3,2,1
00:38.340,2.61799387799149,0,0,0.3,2,1
00:38.350,2.61799387799149,0,0,0.3,2,1
00:38.360,2.61799387799149,0,0,0.3,2,1
00:38.370,2.61799387799149,0,0,0.3,2,1
00:38.380,2.61799387799149,0,0,0.3,2,1
00:38.390,2.6179938779915,0,0,0.3,2,1
00:38.400,2.61799387799149,0,0,0.3,2,1
00:38.410,2.61799387799149,0,0,0.3,2,1
00:38.420,2.61799387799149,0,0,0.3,2,1
00:38.430,2.61799387799149,0,0,0.3,2,1
00:38.440,2.6179938779915,0,0,0.3,2,1
00:38.450,2.61799387799149,0,0,0.3,2,1
00:38.460,2.61799387799149,0,0,0.3,2,1
00:38.470,2.61799387799149,0,0,0.3,2,1
00:38.480,2.61799387799149,0,0,0.3,2,1
00:38.490,2.61799387799149,0,0,0.3,2,1
00:38.500,2.61799387799149,0,0,0.3,2,1
00:38.510,2.61799387799149,0,0,0.3,2,1
00:38.520,2.61799387799149,0,0,0.3,2,1
00:38.530,2.61799387799149,0,0,0.3,2,1
00:38.540,2.61799387799149,0,0,0.3,2,1
00:38.550,2.61799387799149,0,0,0.3,2,1
00:38.560,2.61799387799149,0,0,0.3,2,1
00:38.570,2.61799387799149,0,0,0.3,2,1
00:38.580,2.61799387799149,0,0,0.3,2,1
00:38.590,2.61799387799149,0,0,0.3,2,1
00:38.600,2.61799387799149,0,0,0.3,2,1
00:38.610,2.61799387799149,0,0,0.3,2,1
00:38.620,2.61799387799149,0,0,0.3,2,1
00:38.630,2.61799387799149,0,0,0.3,2,1
00:38.640,2.6179938779915,0,0,0.3,2,1
00:38.650,2.61799387799149,0,0,0.3,2,1
00:38.660,2.61799387799149,0,0,0.3,2,1
00:38.670,2.61799387799149,0,0,0.3,2,1
00:38.680,2.61799387799149,0,0,0.3,2,1
00:38.690,2.6179938779915,0,0,0.3,2,1
00:38.700,2.61799387799149,0,0,0.3,2,1
00:38.710,2.61799387799149,0,0,0.3,2,1
00:38.720,2.61799387799149,0,0,0.3,2,1
00:38.730,2.61799387799149,0,0,0.3,2,1
00:38.740,2.61799387799149,0,0,0.3,2,1
00:38.750,2.61799387799149,0,0,0.3,2,1
00:38.760,2.61799387799149,0,0,0.3,2,1
00:38.770,2.61799387799149,0,0,0.3,2,1
00:38.780,2.61799387799149,0,0,0.3,2,1
00:38.790,2.61799387799149,0,0,0.3,2,1
00:38.800,2.61799387799149,0,0,0.3,2,1
00:38.810,2.61799387799149,0,0,0.3,2,1
00:38.820,2.61799387799149,0,0,0.3,2,1
00:38.830,2.61799387799149,0,0,0.3,2,1
00:38.840,2.61799387799149,0,0,0.3,2,1
00:38.850,2.61799387799149,0,0,0.3,2,1
00:38.860,2.61799387799149,0,0,0.3,2,1
00:38.870,2.61799387799149,0,0,0.3,2,1
00:38.880,2.61799387799149,0,0,0.3,2,1
00:38.890,2.6179938779915,0,0,0.3,2,1
00:38.900,2.61799387799149,0,0,0.3,2,1
00:38.910,2.61799387799149,0,0,0.3,2,1
00:38.920,2.61799387799149,0,0,0.3,2,1
00:38.930,2.61799387799149,0,0,0.3,2,1
00:38.940,2.6179938779915,0,0,0.3,2,1
00:38.950,2.61799387799149,0,0,0.3,2,1
00:38.960,2.61799387799149,0,0,0.3,2,1
00:38.970,2.61799387799149,0,0,0.3,2,1
00:38.980,2.61799387799149,0,0,0.3,2,1
00:38.990,2.61799387799149,0,0,0.3,2,1
00:39.000,2.61799387799149,0,0,0.3,2,1
00:39.010,2.61799387799149,0,0,0.3,2,1
00:39.020,2.61799387799149,0,0,0.3,2,1
00:39.030,2.61799387799149,0,0,0.3,2,1
00:39.040,2.61799387799149,0,0,0.3,2,1
00:39.050,2.61799387799149,0,0,0.3,2,1
00:39.060,2.61799387799149,0,0,0.3,2,1
00:39.070,2.61799387799149,0,0,0.3,2,1
00:39.080,2.61799387799149,0,0,0.3,2,1
00:39.090,2.61799387799149,0,0,0.3,2,1
00:39.100,2.61799387799149,0,0,0.3,2,1
00:39.110,2.61799387799149,0,0,0.3,2,1
00:39.120,2.61799387799149,0,0,0.3,2,1
00:39.130,2.61799387799149,0,0,0.3,2,1
00:39.140,2.6179938779915,0,0,0.3,2,1
00:39.150,2.61799387799149,0,0,0.3,2,1
00:39.160,2.61799387799149,0,0,0.3,2,1
00:39.170,2.61799387799149,0,0,0.3,2,1
00:39.180,2.61799387799149,0,0,0.3,2,1
00:39.190,2.6179938779915,0,0,0.3,2,1
00:39.200,2.61799387799149,0,0,0.3,2,1
00:39.210,2.61799387799149,0,0,0.3,2,1
00:39.220,2.61799387799149,0,0,0.3,2,1
00:39.230,2.61799387799149,0,0,0.3,2,1
00:39.240,2.61799387799149,0,0,0.3,2,1
00:39.250,2.61799387799149,0,0,0.3,2,1
00:39.260,2.61799387799149,0,0,0.3,2,1
00:39.270,2.61799387799149,0,0,0.3,2,1
00:39.280,2.61799387799149,0,0,0.3,2,1
00:39.290,2.61799387799149,0,0,0.3,2,1
00:39.300,2.61799387799149,0,0,0.3,2,1
00:39.310,2.61799387799149,0,0,0.3,2,1
00:39.320,2.61799387799149,0,0,0.3,2,1
00:39.330,2.61799387799149,0,0,0.3,2,1
00:39.340,2.61799387799149,0,0,0.3,2,1
00:39.350,2.61799387799149,0,0,0.3,2,1
00:39.360,2.61799387799149,0,0,0.3,2,1
00:39.370,2.61799387799149,0,0,0.3,2,1
00:39.380,2.61799387799149,0,0,0.3,2,1
00:39.390,2.6179938779915,0,0,0.3,2,1
00:39.400,2.61799387799149,0,0,0.3,2,1
00:39.410,2.61799387799149,0,0,0.3,2,1
00:39.420,2.61799387799149,0,0,0.3,2,1
00:39.430,2.61799387799149,0,0,0.3,2,1
00:39.440,2.6179938779915,0,0,0.3,2,1
00:39.450,2.61799387799149,0,0,0.3,2,1
00:39.460,2.61799387799149,0,0,0.3,2,1
00:39.470,2.61799387799149,0,0,0.3,2,1
00:39.480,2.61799387799149,0,0,0.3,2,1
00:39.490,2.61799387799149,0,0,0.3,2,1
00:39.500,2.61799387799149,0,0,0.3,2,1
00:39.510,2.61799387799149,0,0,0.3,2,1
00:39.520,2.61799387799149,0,0,0.3,2,1
00:39.530,2.61799387799149,0,0,0.3,2,1
00:39.540,2.61799387799149,0,0,0.3,2,1
00:39.550,2.61799387799149,0,0,0.3,2,1
00:39.560,2.61799387799149,0,0,0.3,2,1
00:39.570,2.61799387799149,0,0,0.3,2,1
00:39.580,2.61799387799149,0,0,0.3,2,1
00:39.590,2.61799387799149,0,0,0.3,2,1
00:39.600,2.61799387799149,0,0,0.3,2,1
00:39.610,2.61799387799149,0,0,0.3,2,1
00:39.620,2.61799387799149,0,0,0.3,2,1
00:39.630,2.61799387799149,0,0,0.3,2,1
00:39.640,2.6179938779915,0,0,0.3,2,1
00:39.650,2.61799387799149,0,0,0.3,2,1
00:39.660,2.61799387799149,0,0,0.3,2,1
00:39.670,2.61799387799149,0,0,0.3,2,1
00:39.680,2.61799387799149,0,0,0.3,2,1
00:39.690,2.6179938779915,0,0,0.3,2,1
00:39.700,2.61799387799149,0,0,0.3,2,1
00:39.710,2.61799387799149,0,0,0.3,2,1
00:39.720,2.61799387799149,0,0,0.3,2,1
00:39.730,2.61799387799149,0,0,0.3,2,1
00:39.740,2.61799387799149,0,0,0.3,2,1
00:39.750,2.61799387799149,0,0,0.3,2,1
00:39.760,2.61799387799149,0,0,0.3,2,1
00:39.770,2.61799387799149,0,0,0.3,2,1
00:39.780,2.61799387799149,0,0,0.3,2,1
00:39.790,2.61799387799149,0,0,0.3,2,1
00:39.800,2.61799387799149,0,0,0.3,2,1
00:39.810,2.61799387799149,0,0,0.3,2,1
00:39.820,2.61799387799149,0,0,0.3,2,1
00:39.830,2.61799387799149,0,0,0.3,2,1
00:39.840,2.61799387799149,0,0,0.3,2,1
00:39.850,2.61799387799149,0,0,0.3,2,1
00:39.860,2.61799387799149,0,0,0.3,2,1
00:39.870,2.61799387799149,0,0,0.3,2,1
00:39.880,2.61799387799149,0,0,0.3,2,1
00:39.890,2.6179938779915,0,0,0.3,2,1
00:39.900,2.61799387799149,0,0,0.3,2,1
00:39.910,2.58532752393364,0,0,0.3,2,1
00:39.920,2.5611515169803,0,0,0.3,2,1
00:39.930,2.50394667466995,0,0,0.3,2,1
00:39.940,2.41807203534116,0,0,0.3,2,1
00:39.950,2.29696938321983,0,0,0.3,2,1
00:39.960,2.13653443544787,0,0,0.3,2,1
00:39.970,1.93686991695725,0,0,0.3,2,1
00:39.980,1.69181657670773,0,0,0.3,2,1
00:39.990,1.44706412879163,0,0,0.3,2,1
00:40.000,1.18255161783632,0,0,0.3,2,1
00:40.010,0.926177301283639,0,0,0.3,2,1
00:40.020,0.692745829670694,0,0,0.3,2,1
00:40.030,0.493081311180066,0,0,0.3,2,1
00:40.040,0.332646363408088,0,0,0.3,2,1
00:40.050,0.19992184265029,0,0,0.3,2,1
00:40.060,0.125669071957956,0,0,0.3,2,1
00:40.070,0.0684642296476083,0,0,0.3,2,1
00:40.080,0.0326663540578396,0,0,0.3,2,1
00:40.090,0.0116218686364046,0,0,0.3,2,1
00:40.100,0,0,0,0.3,2,1
00:40.110,0,0,0,0.3,2,1
00:40.120,0,0,0,0.3,2,1
00:40.130,0,0,0,0.3,2,1
00:40.140,0,0,0,0.3,2,1
00:40.150,0,0,0,0.3,2,1
00:40.160,0,0,0,0.3,2,1
00:40.170,0,0,0,0.3,2,1
00:40.180,0,0,0,0.3,2,1
00:40.190,0,0,0,0.3,2,1
00:40.200,0,0,0,0.3,2,1
00:40.210,0,0,0,0.3,2,1
00:40.220,0,0,0,0.3,2,1
00:40.230,0,0,0,0.3,2,1
00:40.240,0,0,0,0.3,2,1
00:40.250,0,0,0,0.3,2,1
00:40.260,0,0,0,0.3,2,1
00:40.270,0,0,0,0.3,2,1
00:40.280,0,0,0,0.3,2,1
00:40.290,0,0,0,0.3,2,1
00:40.300,0,0,0,0.3,2,1
00:40.310,0,0,0,0.3,2,1
00:40.320,0,0,0,0.3,2,1
00:40.330,0,0,0,0.3,2,1
00:40.340,0,0,0,0.3,2,1
00:40.350,0,0,0,0.3,2,1
00:40.360,0,0,0,0.3,2,1
00:40.370,0,0,0,0.3,2,1
00:40.380,0,0,0,0.3,2,1
00:40.390,0,0,0,0.3,2,1
00:40.400,0,0,0,0.3,2,1
00:40.410,0,0,0,0.3,2,1
00:40.420,0,0,0,0.3,2,1
00:40.430,0,0,0,0.3,2,1
00:40.440,0,0,0,0.3,2,1
00:40.450,0,0,0,0.3,2,1
00:40.460,0,0,0,0.3,2,1
00:40.470,0,0,0,0.3,2,1
00:40.480,0,0,0,0.3,2,1
00:40.490,0,0,0,0.3,2,1
00:40.500,0,0,0,0.3,2,1
00:40.510,0,0,0,0.3,2,1
00:40.520,0,0,0,0.3,2,1
00:40.530,0,0,0,0.3,2,1
00:40.540,0,0,0,0.3,2,1
00:40.550,0,0,0,0.3,2,1
00:40.560,0,0,0,0.3,2,1
00:40.570,0,0,0,0.3,2,1
00:40.580,0,0,0,0.3,2,1
00:40.590,0,0,0,0.3,2,1
00:40.600,0,0,0,0.3,2,1
00:40.610,0,0,0,0.3,2,1
00:40.620,0,0,0,0.3,2,1
00:40.630,0,0,0,0.3,2,1
00:40.640,0,0,0,0.3,2,1
00:40.650,0,0,0,0.3,2,1
00:40.660,0,0,0,0.3,2,1
00:40.670,0,0,0,0.3,2,1
00:40.680,0,0,0,0.3,2,1
00:40.690,0,0,0,0.3,2,1
00:40.700,0,0,0,0.3,2,1
00:40.710,0,0,0,0.3,2,1
00:40.720,0,0,0,0.3,2,1
00:40.730,0,0,0,0.3,2,1
00:40.740,0,0,0,0.3,2,1
00:40.750,0,0,0,0.3,2,1
00:40.760,0,0,0,0.3,2,1
00:40.770,0,0,0,0.3,2,1
00:40.780,0,0,0,0.3,2,1
00:40.790,0,0,0,0.3,2,1
00:40.800,0,0,0,0.3,2,1
00:40.810,0,0,0,0.3,2,1
00:40.820,0,0,0,0.3,2,1
00:40.830,0,0,0,0.3,2,1
00:40.840,0,0,0,0.3,2,1
00:40.850,0,0,0,0.3,2,1
00:40.860,0,0,0,0.3,2,1
00:40.870,0,0,0,0.3,2,1
00:40.880,0,0,0,0.3,2,1
00:40.890,0,0,0,0.3,2,1
00:40.900,0,0,0,0.3,2,1
00:40.910,0,0,0,0.3,2,1
00:40.920,0,0,0,0.3,2,1
00:40.930,0,0,0,0.3,2,1
00:40.940,0,0,0,0.3,2,1
00:40.950,0,0,0,0.3,2,1
00:40.960,0,0,0,0.3,2,1
00:40.970,0,0,0,0.3,2,1
00:40.980,0,0,0,0.3,2,1
00:40.990,0,0,0,0.3,2,1
00:41.000,0,0,0,0.3,2,1
00:41.010,0,0,0,0.3,2,1
00:41.020,0,0,0,0.3,2,1
00:41.030,0,0,0,0.3,2,1
00:41.040,0,0,0,0.3,2,1
00:41.050,0,0,0,0.3,2,1
00:41.060,0,0,0,0.3,2,1
00:41.070,0,0,0,0.3,2,1
00:41.080,0,0,0,0.3,2,1
00:41.090,0,0,0,0.3,2,1
00:41.100,0,0,0,0.3,2,1
00:41.110,0,0,0,0.3,2,1
00:41.120,0,0,0,0.3,2,1
00:41.130,0,0,0,0.3,2,1
00:41.140,0,0,0,0.3,2,1
00:41.150,0,0,0,0.3,2,1
00:41.160,0,0,0,0.3,2,1
00:41.170,0,0,0,0.3,2,1
00:41.180,0,0,0,0.3,2,1
00:41.190,0,0,0,0.3,2,1
00:41.200,0,0,0,0.3,2,1
00:41.210,0,0,0,0.3,2,1
00:41.220,0,0,0,0.3,2,1
00:41.230,0,0,0,0.3,2,1
00:41.240,0,0,0,0.3,2,1
00:41.250,0,0,0,0.3,2,1
00:41.260,0,0,0,0.3,2,1
00:41.270,0,0,0,0.3,2,1
00:41.280,0,0,0,0.3,2,1
00:41.290,0,0,0,0.3,2,1
00:41.300,0,0,0,0.3,2,1
00:41.310,0,0,0,0.3,2,1
00:41.320,0,0,0,0.3,2,1
00:41.330,0,0,0,0.3,2,1
00:41.340,0,0,0,0.3,2,1
00:41.350,0,0,0,0.3,2,1
00:41.360,0,0,0,0.3,2,1
00:41.370,0,0,0,0.3,2,1
00:41.380,0,0,0,0.3,2,1
00:41.390,0,0,0,0.3,2,1
00:41.400,0,0,0,0.3,2,1
00:41.410,0,0,0,0.3,2,1
00:41.420,0,0,0,0.3,2,1
00:41.430,0,0,0,0.3,2,1
00:41.440,0,0,0,0.3,2,1
00:41.450,0,0,0,0.3,2,1
00:41.460,0,0,0,0.3,2,1
00:41.470,0,0,0,0.3,2,1
00:41.480,0,0,0,0.3,2,1
00:41.490,0,0,0,0.3,2,1
00:41.500,0,0,0,0.3,2,1
00:41.510,0,0,0,0.3,2,1
00:41.520,0,0,0,0.3,2,1
00:41.530,0,0,0,0.3,2,1
00:41.540,0,0,0,0.3,2,1
00:41.550,0,0,0,0.3,2,1
00:41.560,0,0,0,0.3,2,1
00:41.570,0,0,0,0.3,2,1
00:41.580,0,0,0,0.3,2,1
00:41.590,0,0,0,0.3,2,1
00:41.600,0,0,0,0.3,2,1
00:41.610,0,0,0,0.3,2,1
00:41.620,0,0,0,0.3,2,1
00:41.630,0,0,0,0.3,2,1
00:41.640,0,0,0,0.3,2,1
00:41.650,0,0,0,0.3,2,1
00:41.660,0,0,0,0.3,2,1
00:41.670,0,0,0,0.3,2,1
00:41.680,0,0,0,0.3,2,1
00:41.690,0,0,0,0.3,2,1
00:41.700,0,0,0,0.3,2,1
00:41.710,0,0,0,0.3,2,1
00:41.720,0,0,0,0.3,2,1
00:41.730,0,0,0,0.3,2,1
00:41.740,0,0,0,0.3,2,1
00:41.750,0,0,0,0.3,2,1
00:41.760,0,0,0,0.3,2,1
00:41.770,0,0,0,0.3,2,1
00:41.780,0,0,0,0.3,2,1
00:41.790,0,0,0,0.3,2,1
00:41.800,0,0,0,0.3,2,1
00:41.810,0,0,0,0.3,2,1
00:41.820,0,0,0,0.3,2,1
00:41.830,0,0,0,0.3,2,1
00:41.840,0,0,0,0.3,2,1
00:41.850,0,0,0,0.3,2,1
00:41.860,0,0,0,0.3,2,1
00:41.870,0,0,0,0.3,2,1
00:41.880,0,0,0,0.3,2,1
00:41.890,0,0,0,0.3,2,1
00:41.900,0,0,0,0.3,2,1
00:41.910,0,0,0,0.3,2,1
00:41.920,0,0,0,0.3,2,1
00:41.930,0,0,0,0.3,2,1
00:41.940,0,0,0,0.3,2,1
00:41.950,0,0,0,0.3,2,1
00:41.960,0,0,0,0.3,2,1
00:41.970,0,0,0,0.3,2,1
00:41.980,0,0,0,0.3,2,1
00:41.990,0,0,0,0.3,2,1
00:42.000,0,0,0,0.3,2,1
00:42.010,0,0,0,0.3,2,1
00:42.020,0,0,0,0.3,2,1
00:42.030,0,0,0,0.3,2,1
00:42.040,0,0,0,0.3,2,1
00:42.050,0,0,0,0.3,2,1
00:42.060,0,0,0,0.3,2,1
