Time,delta_D,p_BFA,p_BRA,throttle,gear,mu_N
00:30.810,5.20290397931934,0,0,0.3,2,1
00:30.820,5.20449435032285,0,0,0.3,2,1
00:30.830,5.20639463782333,0,0,0.3,2,1
00:30.840,5.20798500882684,0,0,0.3,2,1
00:30.850,5.20973033807883,0,0,0.3,2,1
00:30.860,5.21147566733083,0,0,0.3,2,1
00:30.870,5.21322099658282,0,0,0.3,2,1
00:30.880,5.21496632583481,0,0,0.3,2,1
00:30.890,5.21671165508681,0,0,0.3,2,1
00:30.900,5.21861194258729,0,0,0.3,2,1
00:30.910,5.2202023135908,0,0,0.3,2,1
00:30.920,5.22194764284279,0,0,0.3,2,1
00:30.930,5.22369297209478,0,0,0.3,2,1
00:30.940,5.22543830134678,0,0,0.3,2,1
00:30.950,5.22718363059877,0,0,0.3,2,1
00:30.960,5.22892895985077,0,0,0.3,2,1
00:30.970,5.23082924735125,0,0,0.3,2,1
00:30.980,5.23241961835476,0,0,0.3,2,1
00:30.990,5.23431990585524,0,0,0.3,2,1
00:31.000,5.23591027685875,0,0,0.3,2,1
00:31.010,5.23765560611074,0,0,0.3,2,1
00:31.020,5.23940093536274,0,0,0.3,2,1
00:31.030,5.24114626461473,0,0,0.3,2,1
00:31.040,5.24289159386672,0,0,0.3,2,1
00:31.050,5.24463692311872,0,0,0.3,2,1
00:31.060,5.2465372106192,0,0,0.3,2,1
00:31.070,5.2481275816227,0,0,0.3,2,1
00:31.080,5.25002786912319,0,0,0.3,2,1
00:31.090,5.2516182401267,0,0,0.3,2,1
00:31.100,5.25336356937869,0,0,0.3,2,1
00:31.110,5.25510889863068,0,0,0.3,2,1
00:31.120,5.25685422788268,0,0,0.3,2,1
00:31.130,5.25859955713467,0,0,0.3,2,1
00:31.140,5.26034488638667,0,0,0.3,2,1
00:31.150,5.26224517388715,0,0,0.3,2,1
00:31.160,5.26383554489066,0,0,0.3,2,1
00:31.170,5.26558087414265,0,0,0.3,2,1
00:31.180,5.26732620339464,0,0,0.3,2,1
00:31.190,5.26907153264664,0,0,0.3,2,1
00:31.200,5.27081686189863,0,0,0.3,2,1
00:31.210,5.27256219115063,0,0,0.3,2,1
00:31.220,5.27446247865111,0,0,0.3,2,1
00:31.230,5.27605284965462,0,0,0.3,2,1
00:31.240,5.2779531371551,0,0,0.3,2,1
00:31.250,5.2795435081586,0,0,0.3,2,1
00:31.260,5.2812888374106,0,0,0.3,2,1
00:31.270,5.28303416666259,0,0,0.3,2,1
00:31.280,5.28477949591459,0,0,0.3,2,1
00:31.290,5.28652482516658,0,0,0.3,2,1
00:31.300,5.28827015441858,0,0,0.3,2,1
00:31.310,5.29017044191906,0,0,0.3,2,1
00:31.320,5.29176081292256,0,0,0.3,2,1
00:31.330,5.29366110042305,0,0,0.3,2,1
00:31.340,5.29525147142655,0,0,0.3,2,1
00:31.350,5.29699680067855,0,0,0.3,2,1
00:31.360,5.29874212993054,0,0,0.3,2,1
00:31.370,5.30048745918254,0,0,0.3,2,1
00:31.380,5.30223278843453,0,0,0.3,2,1
00:31.390,5.30397811768653,0,0,0.3,2,1
00:31.400,5.30587840518701,0,0,0.3,2,1
00:31.410,5.30746877619051,0,0,0.3,2,1
00:31.420,5.30921410544251,0,0,0.3,2,1
00:31.430,5.3109594346945,0,0,0.3,2,1
00:31.440,5.3127047639465,0,0,0.3,2,1
00:31.450,5.31445009319849,0,0,0.3,2,1
00:31.460,5.31619542245048,0,0,0.3,2,1
00:31.470,5.31809570995097,0,0,0.3,2,1
00:31.480,5.31968608095447,0,0,0.3,2,1
00:31.490,5.32158636845495,0,0,0.3,2,1
00:31.500,5.32317673945846,0,0,0.3,2,1
00:31.510,5.32492206871046,0,0,0.3,2,1
00:31.520,5.32666739796245,0,0,0.3,2,1
00:31.530,5.32841272721444,0,0,0.3,2,1
00:31.540,5.33015805646644,0,0,0.3,2,1
00:31.550,5.33190338571843,0,0,0.3,2,1
00:31.560,5.33380367321891,0,0,0.3,2,1
00:31.570,5.33539404422242,0,0,0.3,2,1
00:31.580,5.3372943317229,0,0,0.3,2,1
00:31.590,5.33888470272641,0,0,0.3,2,1
00:31.600,5.34063003197841,0,0,0.3,2,1
00:31.610,5.3423753612304,0,0,0.3,2,1
00:31.620,5.3441206904824,0,0,0.3,2,1
00:31.630,5.34586601973439,0,0,0.3,2,1
00:31.640,5.34761134898638,0,0,0.3,2,1
00:31.650,5.34951163648686,0,0,0.3,2,1
00:31.660,5.35110200749037,0,0,0.3,2,1
00:31.670,5.35284733674237,0,0,0.3,2,1
00:31.680,5.35459266599436,0,0,0.3,2,1
00:31.690,5.35633799524636,0,0,0.3,2,1
00:31.700,5.35808332449835,0,0,0.3,2,1
00:31.710,5.35982865375034,0,0,0.3,2,1
00:31.720,5.36172894125082,0,0,0.3,2,1
00:31.730,5.36331931225433,0,0,0.3,2,1
00:31.740,5.36521959975481,0,0,0.3,2,1
00:31.750,5.36680997075832,0,0,0.3,2,1
00:31.760,5.36855530001031,0,0,0.3,2,1
00:31.770,5.37030062926231,0,0,0.3,2,1
00:31.780,5.3720459585143,0,0,0.3,2,1
00:31.790,5.3737912877663,0,0,0.3,2,1
00:31.800,5.37553661701829,0,0,0.3,2,1
00:31.810,5.37743690451877,0,0,0.3,2,1
00:31.820,5.37902727552228,0,0,0.3,2,1
00:31.830,5.38092756302276,0,0,0.3,2,1
00:31.840,5.38251793402627,0,0,0.3,2,1
00:31.850,5.38426326327826,0,0,0.3,2,1
00:31.860,5.38600859253026,0,0,0.3,2,1
00:31.870,5.38775392178225,0,0,0.3,2,1
00:31.880,5.38949925103425,0,0,0.3,2,1
00:31.890,5.39124458028624,0,0,0.3,2,1
00:31.900,5.39314486778672,0,0,0.3,2,1
00:31.910,5.39481271791447,0,0,0.3,2,1
00:31.920,5.39648056804223,0,0,0.3,2,1
00:31.930,5.39822589729422,0,0,0.3,2,1
00:31.940,5.39997122654621,0,0,0.3,2,1
00:31.950,5.40179403492245,0,0,0.3,2,1
00:31.960,5.4034618850502,0,0,0.3,2,1
00:31.970,5.40536217255068,0,0,0.3,2,1
00:31.980,5.40695254355419,0,0,0.3,2,1
00:31.990,5.40877535193043,0,0,0.3,2,1
00:32.000,5.41044320205818,0,0,0.3,2,1
00:32.009,5.41218853131017,0,0,0.3,2,1
00:32.020,5.41408881881065,0,0,0.3,2,1
00:32.030,5.41567918981416,0,0,0.3,2,1
00:32.040,5.41742451906616,0,0,0.3,2,1
00:32.049,5.41916984831815,0,0,0.3,2,1
00:32.060,5.42099265669439,0,0,0.3,2,1
00:32.070,5.42266050682214,0,0,0.3,2,1
00:32.080,5.42440583607413,0,0,0.3,2,1
00:32.090,5.42622864445037,0,0,0.3,2,1
00:32.100,5.42789649457812,0,0,0.3,2,1
00:32.110,5.42971930295436,0,0,0.3,2,1
00:32.119,5.43138715308211,0,0,0.3,2,1
00:32.130,5.43320996145835,0,0,0.3,2,1
00:32.140,5.4348778115861,0,0,0.3,2,1
00:32.150,5.43670061996234,0,0,0.3,2,1
00:32.160,5.43844594921433,0,0,0.3,2,1
00:32.170,5.44011379934208,0,0,0.3,2,1
00:32.180,5.44185912859407,0,0,0.3,2,1
00:32.189,5.44360445784607,0,0,0.3,2,1
00:32.200,5.44550474534655,0,0,0.3,2,1
00:32.210,5.44709511635006,0,0,0.3,2,1
00:32.220,5.4489179247263,0,0,0.3,2,1
00:32.230,5.45066325397829,0,0,0.3,2,1
00:32.240,5.45240858323029,0,0,0.3,2,1
00:32.250,5.45407643335804,0,0,0.3,2,1
00:32.259,5.45582176261003,0,0,0.3,2,1
00:32.270,5.45772205011051,0,0,0.3,2,1
00:32.280,5.45931242111402,0,0,0.3,2,1
00:32.290,5.46113522949026,0,0,0.3,2,1
00:32.299,5.46280307961801,0,0,0.3,2,1
00:32.310,5.46462588799425,0,0,0.3,2,1
00:32.320,5.466293738122,0,0,0.3,2,1
00:32.330,5.46803906737399,0,0,0.3,2,1
00:32.340,5.46986187575023,0,0,0.3,2,1
00:32.350,5.47152972587798,0,0,0.3,2,1
00:32.360,5.47335253425422,0,0,0.3,2,1
00:32.369,5.47502038438197,0,0,0.3,2,1
00:32.380,5.47684319275821,0,0,0.3,2,1
00:32.390,5.47851104288596,0,0,0.3,2,1
00:32.400,5.48033385126219,0,0,0.3,2,1
00:32.410,5.48207918051419,0,0,0.3,2,1
00:32.420,5.48374703064194,0,0,0.3,2,1
00:32.430,5.48549235989393,0,0,0.3,2,1
00:32.439,5.48723768914593,0,0,0.3,2,1
00:32.450,5.48913797664641,0,0,0.3,2,1
00:32.460,5.49072834764992,0,0,0.3,2,1
00:32.470,5.49255115602615,0,0,0.3,2,1
00:32.480,5.49429648527815,0,0,0.3,2,1
00:32.490,5.49604181453014,0,0,0.3,2,1
00:32.500,5.4977096646579,0,0,0.3,2,1
00:32.509,5.49945499390989,0,0,0.3,2,1
00:32.520,5.50135528141037,0,0,0.3,2,1
00:32.530,5.50294565241388,0,0,0.3,2,1
00:32.540,5.50476846079011,0,0,0.3,2,1
00:32.549,5.50643631091786,0,0,0.3,2,1
00:32.560,5.50825911929411,0,0,0.3,2,1
00:32.570,5.50992696942186,0,0,0.3,2,1
00:32.580,5.51167229867385,0,0,0.3,2,1
00:32.590,5.51349510705009,0,0,0.3,2,1
00:32.600,5.51516295717784,0,0,0.3,2,1
00:32.610,5.51698576555407,0,0,0.3,2,1
00:32.619,5.51865361568183,0,0,0.3,2,1
00:32.630,5.52047642405806,0,0,0.3,2,1
00:32.640,5.52214427418582,0,0,0.3,2,1
00:32.650,5.52396708256205,0,0,0.3,2,1
00:32.660,5.52571241181405,0,0,0.3,2,1
00:32.670,5.5273802619418,0,0,0.3,2,1
00:32.680,5.52912559119379,0,0,0.3,2,1
00:32.689,5.53087092044579,0,0,0.3,2,1
00:32.700,5.53277120794627,0,0,0.3,2,1
00:32.710,5.53436157894978,0,0,0.3,2,1
00:32.720,5.53618438732601,0,0,0.3,2,1
00:32.730,5.53792971657801,0,0,0.3,2,1
00:32.740,5.53975252495425,0,0,0.3,2,1
00:32.750,5.54134289595775,0,0,0.3,2,1
00:32.759,5.54308822520975,0,0,0.3,2,1
00:32.770,5.54483355446174,0,0,0.3,2,1
00:32.780,5.54657888371374,0,0,0.3,2,1
00:32.790,5.54840169208997,0,0,0.3,2,1
00:32.800,5.55006954221772,0,0,0.3,2,1
00:32.810,5.55181487146972,0,0,0.3,2,1
00:32.820,5.55356020072171,0,0,0.3,2,1
00:32.830,5.55530552997371,0,0,0.3,2,1
00:32.840,5.5570508592257,0,0,0.3,2,1
00:32.850,5.5587961884777,0,0,0.3,2,1
00:32.860,5.56061899685393,0,0,0.3,2,1
00:32.870,5.56228684698169,0,0,0.3,2,1
00:32.880,5.56403217623368,0,0,0.3,2,1
00:32.890,5.56577750548568,0,0,0.3,2,1
00:32.900,5.56752283473767,0,0,0.3,2,1
00:32.910,5.56942312223815,0,0,0.3,2,1
00:32.920,5.57101349324166,0,0,0.3,2,1
00:32.930,5.57275882249365,0,0,0.3,2,1
00:32.940,5.57450415174565,0,0,0.3,2,1
00:32.950,5.57624948099764,0,0,0.3,2,1
00:32.960,5.57799481024963,0,0,0.3,2,1
00:32.970,5.57974013950163,0,0,0.3,2,1
00:32.980,5.58164042700211,0,0,0.3,2,1
00:32.990,5.58323079800562,0,0,0.3,2,1
00:33.000,5.58497612725761,0,0,0.3,2,1
00:33.010,5.58672145650961,0,0,0.3,2,1
00:33.020,5.5884667857616,0,0,0.3,2,1
00:33.030,5.5902121150136,0,0,0.3,2,1
00:33.040,5.59195744426559,0,0,0.3,2,1
00:33.050,5.59370277351758,0,0,0.3,2,1
00:33.060,5.59544810276958,0,0,0.3,2,1
00:33.070,5.59719343202157,0,0,0.3,2,1
00:33.080,5.59893876127357,0,0,0.3,2,1
00:33.090,5.60068409052556,0,0,0.3,2,1
00:33.100,5.60242941977756,0,0,0.3,2,1
00:33.110,5.60417474902955,0,0,0.3,2,1
00:33.120,5.60592007828154,0,0,0.3,2,1
00:33.130,5.60766540753354,0,0,0.3,2,1
00:33.140,5.60941073678553,0,0,0.3,2,1
00:33.150,5.61115606603753,0,0,0.3,2,1
00:33.160,5.61305635353801,0,0,0.3,2,1
00:33.170,5.61464672454151,0,0,0.3,2,1
00:33.180,5.61639205379351,0,0,0.3,2,1
00:33.190,5.61813738304551,0,0,0.3,2,1
00:33.200,5.6198827122975,0,0,0.3,2,1
00:33.210,5.62162804154949,0,0,0.3,2,1
00:33.220,5.62337337080149,0,0,0.3,2,1
00:33.230,5.62527365830197,0,0,0.3,2,1
00:33.240,5.62686402930548,0,0,0.3,2,1
00:33.250,5.62860935855747,0,0,0.3,2,1
00:33.260,5.63035468780947,0,0,0.3,2,1
00:33.270,5.63210001706146,0,0,0.3,2,1
00:33.280,5.63384534631345,0,0,0.3,2,1
00:33.290,5.63559067556545,0,0,0.3,2,1
00:33.300,5.63733600481744,0,0,0.3,2,1
00:33.310,5.63908133406944,0,0,0.3,2,1
00:33.320,5.64082666332143,0,0,0.3,2,1
00:33.330,5.64257199257343,0,0,0.3,2,1
00:33.340,5.64431732182542,0,0,0.3,2,1
00:33.350,5.64606265107741,0,0,0.3,2,1
00:33.360,5.64780798032941,0,0,0.3,2,1
00:33.370,5.6495533095814,0,0,0.3,2,1
00:33.380,5.6512986388334,0,0,0.3,2,1
00:33.390,5.65304396808539,0,0,0.3,2,1
00:33.400,5.65478929733739,0,0,0.3,2,1
00:33.410,5.65668958483786,0,0,0.3,2,1
00:33.420,5.65827995584137,0,0,0.3,2,1
00:33.430,5.66002528509337,0,0,0.3,2,1
00:33.440,5.66177061434536,0,0,0.3,2,1
00:33.450,5.66351594359736,0,0,0.3,2,1
00:33.460,5.66526127284935,0,0,0.3,2,1
00:33.470,5.66700660210135,0,0,0.3,2,1
00:33.480,5.66890688960183,0,0,0.3,2,1
00:33.490,5.67049726060533,0,0,0.3,2,1
00:33.500,5.67224258985733,0,0,0.3,2,1
00:33.510,5.67398791910932,0,0,0.3,2,1
00:33.520,5.67573324836132,0,0,0.3,2,1
00:33.530,5.67747857761331,0,0,0.3,2,1
00:33.540,5.6792239068653,0,0,0.3,2,1
00:33.550,5.6809692361173,0,0,0.3,2,1
00:33.560,5.68271456536929,0,0,0.3,2,1
00:33.570,5.68445989462129,0,0,0.3,2,1
00:33.580,5.68620522387328,0,0,0.3,2,1
00:33.590,5.68795055312528,0,0,0.3,2,1
00:33.600,5.68969588237727,0,0,0.3,2,1
00:33.610,5.69144121162927,0,0,0.3,2,1
00:33.620,5.69318654088126,0,0,0.3,2,1
00:33.630,5.69493187013326,0,0,0.3,2,1
00:33.640,5.69667719938525,0,0,0.3,2,1
00:33.650,5.69842252863724,0,0,0.3,2,1
00:33.660,5.70032281613772,0,0,0.3,2,1
00:33.670,5.70191318714123,0,0,0.3,2,1
00:33.680,5.70365851639323,0,0,0.3,2,1
00:33.690,5.70540384564522,0,0,0.3,2,1
00:33.700,5.70714917489722,0,0,0.3,2,1
00:33.710,5.70889450414921,0,0,0.3,2,1
00:33.720,5.7106398334012,0,0,0.3,2,1
00:33.730,5.71254012090168,0,0,0.3,2,1
00:33.740,5.71413049190519,0,0,0.3,2,1
00:33.750,5.71587582115719,0,0,0.3,2,1
00:33.760,5.71762115040918,0,0,0.3,2,1
00:33.770,5.71936647966117,0,0,0.3,2,1
00:33.780,5.72111180891317,0,0,0.3,2,1
00:33.790,5.72285713816516,0,0,0.3,2,1
00:33.800,5.72460246741716,0,0,0.3,2,1
00:33.810,5.72634779666915,0,0,0.3,2,1
00:33.820,5.72809312592115,0,0,0.3,2,1
00:33.830,5.72983845517314,0,0,0.3,2,1
00:33.840,5.73158378442513,0,0,0.3,2,1
00:33.850,5.73332911367713,0,0,0.3,2,1
00:33.860,5.73507444292913,0,0,0.3,2,1
00:33.870,5.73681977218112,0,0,0.3,2,1
00:33.880,5.73856510143311,0,0,0.3,2,1
00:33.890,5.74031043068511,0,0,0.3,2,1
00:33.900,5.7420557599371,0,0,0.3,2,1
00:33.910,5.74395604743758,0,0,0.3,2,1
00:33.920,5.74554641844109,0,0,0.3,2,1
00:33.930,5.74729174769308,0,0,0.3,2,1
00:33.940,5.74903707694508,0,0,0.3,2,1
00:33.950,5.75078240619707,0,0,0.3,2,1
00:33.960,5.75252773544907,0,0,0.3,2,1
00:33.970,5.75427306470106,0,0,0.3,2,1
00:33.980,5.75617335220154,0,0,0.3,2,1
00:33.990,5.75776372320505,0,0,0.3,2,1
00:34.000,5.75950905245704,0,0,0.3,2,1
00:34.010,5.76125438170904,0,0,0.3,2,1
00:34.020,5.76299971096103,0,0,0.3,2,1
00:34.030,5.76474504021303,0,0,0.3,2,1
00:34.040,5.76649036946502,0,0,0.3,2,1
00:34.050,5.76823569871702,0,0,0.3,2,1
00:34.060,5.76998102796901,0,0,0.3,2,1
00:34.070,5.77172635722101,0,0,0.3,2,1
00:34.080,5.773471686473,0,0,0.3,2,1
00:34.090,5.77521701572499,0,0,0.3,2,1
00:34.100,5.77696234497699,0,0,0.3,2,1
00:34.110,5.77870767422899,0,0,0.3,2,1
00:34.120,5.78045300348098,0,0,0.3,2,1
00:34.130,5.78219833273297,0,0,0.3,2,1
00:34.140,5.78394366198497,0,0,0.3,2,1
00:34.150,5.78568899123696,0,0,0.3,2,1
00:34.160,5.78758927873744,0,0,0.3,2,1
00:34.170,5.78917964974095,0,0,0.3,2,1
00:34.180,5.79092497899294,0,0,0.3,2,1
00:34.190,5.79267030824494,0,0,0.3,2,1
00:34.200,5.79441563749693,0,0,0.3,2,1
00:34.210,5.79616096674893,0,0,0.3,2,1
00:34.220,5.79790629600092,0,0,0.3,2,1
00:34.230,5.7998065835014,0,0,0.3,2,1
00:34.240,5.80139695450491,0,0,0.3,2,1
00:34.250,5.8031422837569,0,0,0.3,2,1
00:34.260,5.8048876130089,0,0,0.3,2,1
00:34.270,5.80663294226089,0,0,0.3,2,1
00:34.280,5.80837827151289,0,0,0.3,2,1
00:34.290,5.81012360076488,0,0,0.3,2,1
00:34.300,5.81202388826536,0,0,0.3,2,1
00:34.310,5.81361425926887,0,0,0.3,2,1
00:34.320,5.81535958852086,0,0,0.3,2,1
00:34.330,5.81710491777286,0,0,0.3,2,1
00:34.340,5.81885024702485,0,0,0.3,2,1
00:34.350,5.82059557627685,0,0,0.3,2,1
00:34.360,5.82234090552884,0,0,0.3,2,1
00:34.370,5.82408623478084,0,0,0.3,2,1
00:34.380,5.82583156403283,0,0,0.3,2,1
00:34.390,5.82757689328483,0,0,0.3,2,1
00:34.400,5.82932222253682,0,0,0.3,2,1
00:34.410,5.8312225100373,0,0,0.3,2,1
00:34.420,5.83281288104081,0,0,0.3,2,1
00:34.430,5.8345582102928,0,0,0.3,2,1
00:34.440,5.8363035395448,0,0,0.3,2,1
00:34.450,5.83804886879679,0,0,0.3,2,1
00:34.460,5.83979419804879,0,0,0.3,2,1
00:34.470,5.84153952730078,0,0,0.3,2,1
00:34.480,5.84343981480126,0,0,0.3,2,1
00:34.490,5.84503018580477,0,0,0.3,2,1
00:34.500,5.84677551505676,0,0,0.3,2,1
00:34.510,5.84852084430876,0,0,0.3,2,1
00:34.520,5.85026617356075,0,0,0.3,2,1
00:34.530,5.85201150281274,0,0,0.3,2,1
00:34.540,5.85375683206474,0,0,0.3,2,1
00:34.550,5.85565711956522,0,0,0.3,2,1
00:34.560,5.85724749056873,0,0,0.3,2,1
00:34.570,5.85899281982072,0,0,0.3,2,1
00:34.580,5.86073814907272,0,0,0.3,2,1
00:34.590,5.86248347832471,0,0,0.3,2,1
00:34.600,5.8642288075767,0,0,0.3,2,1
00:34.610,5.8659741368287,0,0,0.3,2,1
00:34.620,5.86771946608069,0,0,0.3,2,1
00:34.630,5.86946479533269,0,0,0.3,2,1
00:34.640,5.87121012458468,0,0,0.3,2,1
00:34.650,5.87295545383668,0,0,0.3,2,1
00:34.660,5.87485574133716,0,0,0.3,2,1
00:34.670,5.87644611234067,0,0,0.3,2,1
00:34.680,5.87819144159266,0,0,0.3,2,1
00:34.690,5.87993677084465,0,0,0.3,2,1
00:34.700,5.88168210009665,0,0,0.3,2,1
00:34.710,5.88342742934864,0,0,0.3,2,1
00:34.720,5.88517275860064,0,0,0.3,2,1
00:34.730,5.88707304610112,0,0,0.3,2,1
00:34.740,5.88866341710463,0,0,0.3,2,1
00:34.750,5.89040874635662,0,0,0.3,2,1
00:34.760,5.89215407560861,0,0,0.3,2,1
00:34.770,5.89389940486061,0,0,0.3,2,1
00:34.780,5.8956447341126,0,0,0.3,2,1
00:34.790,5.8973900633646,0,0,0.3,2,1
00:34.800,5.89929035086508,0,0,0.3,2,1
00:34.810,5.90088072186859,0,0,0.3,2,1
00:34.820,5.90262605112058,0,0,0.3,2,1
00:34.830,5.90437138037257,0,0,0.3,2,1
00:34.840,5.90611670962457,0,0,0.3,2,1
00:34.850,5.90786203887656,0,0,0.3,2,1
00:34.860,5.90960736812856,0,0,0.3,2,1
00:34.870,5.91135269738055,0,0,0.3,2,1
00:34.880,5.91309802663254,0,0,0.3,2,1
00:34.890,5.91484335588454,0,0,0.3,2,1
00:34.900,5.91658868513654,0,0,0.3,2,1
00:34.910,5.91848897263701,0,0,0.3,2,1
00:34.920,5.92007934364053,0,0,0.3,2,1
00:34.930,5.92182467289252,0,0,0.3,2,1
00:34.940,5.92357000214451,0,0,0.3,2,1
00:34.950,5.92531533139651,0,0,0.3,2,1
00:34.960,5.9270606606485,0,0,0.3,2,1
00:34.970,5.9288059899005,0,0,0.3,2,1
00:34.980,5.93070627740097,0,0,0.3,2,1
00:34.990,5.93229664840448,0,0,0.3,2,1
00:35.000,5.93404197765648,0,0,0.3,2,1
00:35.010,5.93578730690847,0,0,0.3,2,1
00:35.020,5.93753263616047,0,0,0.3,2,1
00:35.030,5.93927796541246,0,0,0.3,2,1
00:35.040,5.94102329466446,0,0,0.3,2,1
00:35.050,5.94292358216493,0,0,0.3,2,1
00:35.060,5.94451395316844,0,0,0.3,2,1
00:35.070,5.94625928242044,0,0,0.3,2,1
00:35.080,5.94800461167243,0,0,0.3,2,1
00:35.090,5.94974994092443,0,0,0.3,2,1
00:35.100,5.95149527017642,0,0,0.3,2,1
00:35.110,5.95324059942842,0,0,0.3,2,1
00:35.120,5.95498592868041,0,0,0.3,2,1
00:35.130,5.9567312579324,0,0,0.3,2,1
00:35.140,5.9584765871844,0,0,0.3,2,1
00:35.150,5.96022191643639,0,0,0.3,2,1
00:35.160,5.96212220393687,0,0,0.3,2,1
00:35.170,5.96371257494038,0,0,0.3,2,1
00:35.180,5.96545790419237,0,0,0.3,2,1
00:35.190,5.96720323344437,0,0,0.3,2,1
00:35.200,5.96894856269636,0,0,0.3,2,1
00:35.210,5.97069389194836,0,0,0.3,2,1
00:35.220,5.97243922120035,0,0,0.3,2,1
00:35.230,5.97433950870083,0,0,0.3,2,1
00:35.240,5.97592987970434,0,0,0.3,2,1
00:35.250,5.97767520895634,0,0,0.3,2,1
00:35.260,5.97942053820833,0,0,0.3,2,1
00:35.270,5.98116586746032,0,0,0.3,2,1
00:35.280,5.98291119671232,0,0,0.3,2,1
00:35.290,5.98465652596431,0,0,0.3,2,1
00:35.300,5.98655681346479,0,0,0.3,2,1
00:35.310,5.9881471844683,0,0,0.3,2,1
00:35.320,5.9898925137203,0,0,0.3,2,1
00:35.330,5.99163784297229,0,0,0.3,2,1
00:35.340,5.99338317222429,0,0,0.3,2,1
00:35.350,5.99512850147628,0,0,0.3,2,1
00:35.360,5.99687383072827,0,0,0.3,2,1
00:35.370,5.99861915998027,0,0,0.3,2,1
00:35.380,6.00036448923226,0,0,0.3,2,1
00:35.390,6.00210981848426,0,0,0.3,2,1
00:35.400,6.00385514773625,0,0,0.3,2,1
00:35.410,6.00575543523673,0,0,0.3,2,1
00:35.420,6.00734580624024,0,0,0.3,2,1
00:35.430,6.00909113549223,0,0,0.3,2,1
00:35.440,6.01083646474423,0,0,0.3,2,1
00:35.450,6.01258179399622,0,0,0.3,2,1
00:35.460,6.01432712324822,0,0,0.3,2,1
00:35.470,6.01607245250021,0,0,0.3,2,1
00:35.480,6.01797274000069,0,0,0.3,2,1
00:35.490,6.0195631110042,0,0,0.3,2,1
00:35.500,6.02130844025619,0,0,0.3,2,1
00:35.510,6.02305376950819,0,0,0.3,2,1
00:35.520,6.02479909876018,0,0,0.3,2,1
00:35.530,6.02654442801218,0,0,0.3,2,1
00:35.540,6.02828975726417,0,0,0.3,2,1
00:35.550,6.03019004476465,0,0,0.3,2,1
00:35.560,6.03178041576816,0,0,0.3,2,1
00:35.570,6.03352574502015,0,0,0.3,2,1
00:35.580,6.03527107427215,0,0,0.3,2,1
00:35.590,6.03701640352414,0,0,0.3,2,1
00:35.600,6.03876173277614,0,0,0.3,2,1
00:35.610,6.04050706202813,0,0,0.3,2,1
00:35.620,6.04225239128013,0,0,0.3,2,1
00:35.630,6.04399772053212,0,0,0.3,2,1
00:35.640,6.04574304978412,0,0,0.3,2,1
00:35.650,6.04748837903611,0,0,0.3,2,1
00:35.660,6.04938866653659,0,0,0.3,2,1
00:35.670,6.0509790375401,0,0,0.3,2,1
00:35.680,6.05272436679209,0,0,0.3,2,1
00:35.690,6.05446969604409,0,0,0.3,2,1
00:35.700,6.05621502529608,0,0,0.3,2,1
00:35.710,6.05796035454808,0,0,0.3,2,1
00:35.720,6.05970568380007,0,0,0.3,2,1
00:35.730,6.06160597130055,0,0,0.3,2,1
00:35.740,6.06319634230406,0,0,0.3,2,1
00:35.750,6.06494167155605,0,0,0.3,2,1
00:35.760,6.06668700080805,0,0,0.3,2,1
00:35.770,6.06843233006004,0,0,0.3,2,1
00:35.780,6.07017765931204,0,0,0.3,2,1
00:35.790,6.07192298856403,0,0,0.3,2,1
00:35.800,6.07382327606451,0,0,0.3,2,1
00:35.810,6.07541364706802,0,0,0.3,2,1
00:35.820,6.07715897632001,0,0,0.3,2,1
00:35.830,6.07890430557201,0,0,0.3,2,1
00:35.840,6.080649634824,0,0,0.3,2,1
00:35.850,6.08239496407599,0,0,0.3,2,1
00:35.860,6.08414029332799,0,0,0.3,2,1
00:35.870,6.08588562257998,0,0,0.3,2,1
00:35.880,6.08763095183198,0,0,0.3,2,1
00:35.890,6.08937628108397,0,0,0.3,2,1
00:35.900,6.09112161033597,0,0,0.3,2,1
00:35.910,6.09302189783645,0,0,0.3,2,1
00:35.920,6.09461226883996,0,0,0.3,2,1
00:35.930,6.09635759809195,0,0,0.3,2,1
00:35.940,6.09810292734395,0,0,0.3,2,1
00:35.950,6.09984825659594,0,0,0.3,2,1
00:35.960,6.10159358584793,0,0,0.3,2,1
00:35.970,6.10333891509993,0,0,0.3,2,1
00:35.980,6.10523920260041,0,0,0.3,2,1
00:35.990,6.10682957360392,0,0,0.3,2,1
00:36.000,6.10857490285591,0,0,0.3,2,1
00:36.010,6.11032023210791,0,0,0.3,2,1
00:36.020,6.1120655613599,0,0,0.3,2,1
00:36.030,6.11381089061189,0,0,0.3,2,1
00:36.040,6.11555621986389,0,0,0.3,2,1
00:36.050,6.11745650736437,0,0,0.3,2,1
00:36.060,6.11904687836788,0,0,0.3,2,1
00:36.070,6.12079220761987,0,0,0.3,2,1
00:36.080,6.12253753687186,0,0,0.3,2,1
00:36.090,6.12428286612386,0,0,0.3,2,1
00:36.100,6.12602819537586,0,0,0.3,2,1
00:36.110,6.12777352462785,0,0,0.3,2,1
00:36.120,6.12951885387984,0,0,0.3,2,1
00:36.130,6.13126418313184,0,0,0.3,2,1
00:36.140,6.13300951238383,0,0,0.3,2,1
00:36.150,6.13475484163583,0,0,0.3,2,1
00:36.160,6.13665512913631,0,0,0.3,2,1
00:36.170,6.13824550013982,0,0,0.3,2,1
